id,contrato,data_operacao,nascimento,idade,genero,bairro,cidade,estado,cep,telefone,cartao,email,ocupacao,empregador,operacao,valor_principal,parcelas,quantidade_parcelas,parcelas_pagas,quantidade_parcelas_pagas,taxa_contrato,valor_parcela,valor_bruto
59d4ca494a28c9d90d0f97b8e15bd98ff237ccde,0561980682919,2019-08-21,1996-06-25,26,F,Ipe,da Conceição,Distrito Federal,XXXXX-863,Null,Null,XXXXa32@gXXXXXXXX,Null,f715ffaf2c8294df43df3357c6a37f04b900fb06,Prod,42793.4,40,40,10,10,1.85959,1526.08,61043.2
59d4ca494a28c9d90d0f97b8e15bd98ff237ccde,4013665008263,2022-11-05,1996-06-25,26,F,Ipe,da Conceição,Distrito Federal,Null,XXXXXXXXXXXXX39-6018,XXXXXXXXXX69344,XXXXa32@gXXXXXXXX,Gerente de riscos em seguros,f715ffaf2c8294df43df3357c6a37f04b900fb06,Prod,34198.73,40,40,6,6,3.58344,1622.22,64888.797
59d4ca494a28c9d90d0f97b8e15bd98ff237ccde,1964410292761,2022-12-14,1996-06-25,26,F,Ipe,da Conceição,Distrito Federal,Null,Null,Null,XXXXa32@sXXXXXXXXXXXX,Gerente de riscos em seguros,f715ffaf2c8294df43df3357c6a37f04b900fb06,Prod,15887.65,80,80,16,16,3.31621,568.69,45495.2
59d4ca494a28c9d90d0f97b8e15bd98ff237ccde,8490827797788,2021-10-18,1996-06-25,26,F,Null,da Conceição,Distrito Federal,Null,Null,Null,XXXXa32@mXXXXXXXXXXXX,Gerente de riscos em seguros,f715ffaf2c8294df43df3357c6a37f04b900fb06,Refin,5307.85,60,60,12,12,1.76272,144.05,8643.0
14b1de661249be73b589adbf58efe90d2342ac77,9580647457265,2019-06-01,1985-07-12,37,F,União,da Rosa,Rio Grande do Norte,XXXXX415,Null,Null,XXXXXXXaes@tXXXXXXXXXXXX,Engenheiro acústico,920988f7a95e197e8d0163f57b09c2fe5b38a3cb,Refin,8982.27,120,120,12,12,2.31298,222.04,26644.799
14b1de661249be73b589adbf58efe90d2342ac77,3164701046884,2020-08-05,1985-07-12,37,Null,União,da Rosa,Rio Grande do Norte,XXXXX415,Null,XXXXXXXXXX342283,XXXXXXXaes@gXXXXXXXX,Engenheiro acústico,920988f7a95e197e8d0163f57b09c2fe5b38a3cb,Prod,49738.67,90,90,18,18,0.54761,701.46,63131.402
14b1de661249be73b589adbf58efe90d2342ac77,9613976419809,2022-12-17,1985-07-12,37,F,União,Null,Rio Grande do Norte,XXXXX415,XXXXXXXXXXXXX82 4395,Null,Null,Engenheiro acústico,920988f7a95e197e8d0163f57b09c2fe5b38a3cb,Prod,26730.75,100,100,10,10,6.14981,1648.11,164811.0
14b1de661249be73b589adbf58efe90d2342ac77,6619690375783,2019-12-02,1985-07-12,37,F,União,da Rosa,Rio Grande do Norte,XXXXX415,Null,XXXXXXXXXX342283,Null,Engenheiro acústico,920988f7a95e197e8d0163f57b09c2fe5b38a3cb,Port + Refin,813.98,40,40,6,6,1.3141,26.29,1051.6001
14b1de661249be73b589adbf58efe90d2342ac77,0167369619110,2019-02-21,1985-07-12,37,F,União,Null,Rio Grande do Norte,XXXXX415,Null,Null,Null,Engenheiro acústico,920988f7a95e197e8d0163f57b09c2fe5b38a3cb,Prod,12459.65,100,100,5,5,2.60297,351.21,35121.0
8379d9b900094f053b0fa66ab2dc934fb5d26413,6626301149305,2019-06-16,1979-03-10,Null,F,Vila São Gabriel Jacui,Null,Distrito Federal,XXXXX740,XXXXXXXXXXXXX1 9989,XXXXXXXXXX493138,Null,Assistente de direção,0cd6c14ac20538c3e273e3964be626fe8c92b8ad,Refin,19421.8,40,40,10,10,2.19261,734.18,29367.2
8379d9b900094f053b0fa66ab2dc934fb5d26413,6872162803935,2022-09-14,1979-03-10,44,F,Vila São Gabriel Jacui,Null,Distrito Federal,XXXXX740,XXXXXXXXXXXXX1 9989,Null,XXXXn27@oXXXXXXXXXXX,Assistente de direção,0cd6c14ac20538c3e273e3964be626fe8c92b8ad,Refin,11024.31,40,40,2,2,3.3484,504.17,20166.8
8379d9b900094f053b0fa66ab2dc934fb5d26413,8007226031636,2020-08-26,1979-03-10,44,F,Vila São Gabriel Jacui,Cavalcanti do Sul,Distrito Federal,Null,XXXXXXXXXXXXX1 9989,XXXXXXXXXX493138,XXXXn27@tXXXXXXXXXXXX,Assistente de direção,0cd6c14ac20538c3e273e3964be626fe8c92b8ad,Prod,43080.18,40,40,6,6,0.54594,1201.8,48072.0
33ef36b6ec0226b988a3551e0cf25afce7dc415d,4300055574515,2021-10-01,1972-06-09,50,F,Outro,Rezende da Praia,Roraima,XXXXX169,XXXXXXXXXXXXX5160,XXXXXXXXXX91824,Null,Engenheiro químico,6deae0e74d4536802e59eeb9b1df5d1f3c472979,Prod,21437.93,60,60,12,12,1.44312,536.45,32187.0
33ef36b6ec0226b988a3551e0cf25afce7dc415d,0967969047166,2021-10-16,1972-06-09,Null,F,Outro,Rezende da Praia,Roraima,Null,XXXXXXXXXXXXX5160,XXXXXXXXXX91824,XXXo82@oXXXXXXXXXXX,Engenheiro químico,6deae0e74d4536802e59eeb9b1df5d1f3c472979,Prod,29539.31,60,60,12,12,1.52385,754.71,45282.6
33ef36b6ec0226b988a3551e0cf25afce7dc415d,2185019398145,2021-07-22,1972-06-09,50,F,Outro,Rezende da Praia,Roraima,XXXXX169,XXXXXXXXXXXXX5160,XXXXXXXXXX91824,Null,Null,6deae0e74d4536802e59eeb9b1df5d1f3c472979,Prod,22994.17,40,40,10,10,1.10302,714.08,28563.201
a21cafa3c46c4c747ce97a3804277d35ce185b83,1113792676472,2019-01-24,1982-01-10,41,M,São João,Nogueira,Ceará,XXXXX-087,XXXXXXXXXXXXX34 1141,XXXXXXXXXX4094,XXXXXXXXXXXXXXXXXlly@aXXXXXXXXXXXX,Delegado,ef91f18eb36a4b26ecbc62b4c41eb6a32f715a3c,Prod,39066.79,90,90,62,62,1.97085,930.61,83754.9
a21cafa3c46c4c747ce97a3804277d35ce185b83,9618861958838,2022-05-27,1982-01-10,41,M,São João,Nogueira,Ceará,XXXXX-087,XXXXXXXXXXXXX34 1141,XXXXXXXXXX4094,XXXXXXXXXXXXXXXXXlly@rXXXXXXXXXXXX,Delegado,ef91f18eb36a4b26ecbc62b4c41eb6a32f715a3c,Refin,14245.33,60,60,6,6,2.95795,510.1,30606.0
a69540b39476e0a051669f7c2a7ee617469ef073,8374603368419,2021-02-14,1998-06-27,24,M,Campo Alegre,Dias de Castro,Roraima,XXXXX098,XXXXXXXXXXXXX4-4272,Null,Null,Bartender,c94d7949a5151201bea8f75331911fc8e49fc5c5,Port + Refin,20979.53,40,40,6,6,0.64571,596.82,23872.8
a69540b39476e0a051669f7c2a7ee617469ef073,0645589755004,2022-11-19,1998-06-27,24,M,Campo Alegre,Dias de Castro,Roraima,XXXXX098,XXXXXXXXXXXXX4-4272,Null,XXXXaes@sXXXXXXXXXXXX,Bartender,c94d7949a5151201bea8f75331911fc8e49fc5c5,Prod,25003.8,40,40,10,10,3.14039,1106.41,44256.402
a69540b39476e0a051669f7c2a7ee617469ef073,1680820138030,2019-03-19,1998-06-27,24,M,Campo Alegre,Dias de Castro,Roraima,XXXXX098,XXXXXXXXXXXXX4-4272,XXXXXXXXXX979659,Null,Bartender,c94d7949a5151201bea8f75331911fc8e49fc5c5,Refin,415.73,60,60,6,6,1.72461,11.18,670.80005
a69540b39476e0a051669f7c2a7ee617469ef073,7325254983187,2019-08-13,1998-06-27,24,M,Campo Alegre,Dias de Castro,Roraima,XXXXX098,XXXXXXXXXXXXX4-4272,XXXXXXXXXX979659,Null,Bartender,c94d7949a5151201bea8f75331911fc8e49fc5c5,Prod,16122.51,100,100,25,25,2.34729,419.68,41968.0
d97bdc140b6400a21f00e963d6fba2cbfd8395b7,5588592756727,2022-05-02,1986-04-30,Null,F,Nova Pampulha,Rezende de Minas,Tocantins,XXXXX-233,XXXXXXXXXXXXX3486,Null,XXXXXo36@oXXXXXXXXXXX,Manobrista,Null,Refin,2702.17,100,100,55,55,5.26081,143.0,14300.0
0b0a3d1e4b8a4c396f638b6024ffe8a7e283faf9,4519590321939,2022-01-03,1972-04-11,Null,M,São João,Null,Rio Grande do Sul,XXXXX839,XXXXXXXXXXXXX4983,XXXXXXXXXX488639,Null,Pedagogo,92c5e27aec153e98fbaf6030bf181a83be13667c,Refin,3019.61,120,120,18,18,4.0946,124.65,14958.0
0b0a3d1e4b8a4c396f638b6024ffe8a7e283faf9,2412932464122,2022-02-13,1972-04-11,50,M,São João,Martins,Rio Grande do Sul,Null,XXXXXXXXXXXXX4983,XXXXXXXXXX488639,XXXXXXXXXves@rXXXXXXXXXXXX,Pedagogo,Null,Refin,17556.85,100,100,20,20,4.46841,794.55,79455.0
9db43c3e9ab7aa49403b28f2071a4ee91cf2fbc1,6445448725032,2019-09-10,1973-05-19,49,F,Leonina,Almeida,Null,Null,Null,XXXXXXXXXX70,XXXXXXXXXXXavo@rXXXXXXXXXXXX,Windsurfer,4ff7d46e7fe2445b4e02758a9fedb65725c4ff2d,Prod,42408.4,40,40,0,0,1.27588,1360.27,54410.8
9db43c3e9ab7aa49403b28f2071a4ee91cf2fbc1,4842213154455,2021-01-02,1973-05-19,49,F,Leonina,Almeida,Espírito Santo,Null,XXXXXXXXXXXXX45-3051,XXXXXXXXXX70,XXXXXXXXXXXavo@mXXXXXXXXXXXX,Windsurfer,Null,Prod,17703.29,40,40,4,4,0.63261,502.33,20093.2
9db43c3e9ab7aa49403b28f2071a4ee91cf2fbc1,8481062381313,2020-11-17,1973-05-19,49,F,Leonina,Almeida,Espírito Santo,XXXXX063,XXXXXXXXXXXXX45-3051,Null,XXXXXXXXXXXavo@mXXXXXXXXXXXX,Windsurfer,4ff7d46e7fe2445b4e02758a9fedb65725c4ff2d,Prod,31710.26,60,60,12,12,0.77917,663.65,39819.0
ae3ef5fa0c97b7b0305ee62da1d998833b2c598f,7078007326327,2019-10-02,1975-09-22,Null,M,Vila Minaslandia,da Cunha,Mato Grosso do Sul,XXXXX-064,Null,Null,Null,Eletricista de automóveis,5510eb0185a59d005438068e8959a986a3c2a28a,Prod,31198.83,40,40,6,6,1.78859,1098.64,43945.6
f69e8d5369b286f954aa1a141e061276f49f39cf,6598071927752,2022-10-15,1978-06-06,44,F,Vila Rica,Null,Rio Grande do Sul,XXXXX749,Null,Null,XXXXXXXXXXata@aXXXXXXXXXXXX,Tecnólogo em tecnologia da madeira,bd766c9011c268ec1a2056b8e9da94c80ea613b2,Refin,6419.7,60,60,6,6,5.22824,352.19,21131.4
f69e8d5369b286f954aa1a141e061276f49f39cf,2807208871795,2019-12-29,1978-06-06,44,F,Vila Rica,Null,Null,XXXXX749,Null,Null,XXXXXXXXXXata@oXXXXXXXXXXX,Tecnólogo em tecnologia da madeira,Null,Prod,30715.34,40,40,6,6,0.80168,900.62,36024.8
2c42bd4ea285b6ba9a150a476ea0de99a06b0d2a,8613474513758,2019-12-02,1981-07-10,Null,M,Vila Paris,Mendes do Norte,Acre,XXXXX-235,Null,Null,"XXXXXosa@bXXXXXXXXXX, @yXXXXXXXXXXXX",Administrador de redes,847558328c50ae6633cc18d49d8f468936d7288f,Port + Refin,28352.02,80,80,8,8,1.48918,608.81,48704.8
2c42bd4ea285b6ba9a150a476ea0de99a06b0d2a,3813285375285,2020-05-18,1981-07-10,41,Null,Vila Paris,Mendes do Norte,Acre,XXXXX-235,XXXXXXXXXXXXX65 9601,XXXXXXXXXX988,XXXXXosa@oXXXXXXXXXXX,Null,Null,Port + Refin,35569.37,100,100,10,10,1.20513,613.96,61396.004
2c42bd4ea285b6ba9a150a476ea0de99a06b0d2a,7565422646708,2021-12-23,1981-07-10,Null,M,Null,Null,Acre,XXXXX-235,XXXXXXXXXXXXX65 9601,XXXXXXXXXX988,Null,Administrador de redes,847558328c50ae6633cc18d49d8f468936d7288f,Refin,8263.9,60,60,9,9,3.47227,329.44,19766.4
2c42bd4ea285b6ba9a150a476ea0de99a06b0d2a,5691713247599,2020-02-19,1981-07-10,41,M,Vila Paris,Null,Acre,XXXXX-235,XXXXXXXXXXXXX65 9601,Null,Null,Administrador de redes,847558328c50ae6633cc18d49d8f468936d7288f,Prod,45983.72,40,40,4,4,1.01176,1403.59,56143.598
46a9972ac69884badab5d9697b80759316136e37,5767667277828,2021-12-30,1991-03-19,31,Null,Universo,Rodrigues,São Paulo,XXXXX621,Null,XXXXXXXXXX522948,XXXXXXXXXXlla@oXXXXXXXXXXX,Designer de moda,f40543ee9e02bafe899d1e2b674e1f5470e8a209,Prod,46055.01,60,60,9,9,3.33614,1785.74,107144.4
46a9972ac69884badab5d9697b80759316136e37,4445169743577,2021-07-30,1991-03-19,31,F,Universo,Rodrigues,São Paulo,XXXXX621,XXXXXXXXXXXXX07-8635,XXXXXXXXXX522948,XXXXXXXXXXlla@sXXXXXXXXXXXX,Designer de moda,f40543ee9e02bafe899d1e2b674e1f5470e8a209,Refin,1068.81,40,40,6,6,1.16968,33.61,1344.4
9086046a5b47a7f6461c321e2001e71a9bd10e74,0070631679722,2019-02-18,1996-12-17,26,F,Baleia,Correia dos Dourados,Mato Grosso,Null,XXXXXXXXXXXXX01-9862,Null,XXXmos@mXXXXXXXXXXXX,Profissional de recursos humanos,46ec39f23cf0324b01ce3ca0beb5e71e0c36829d,Refin,11697.83,80,80,8,8,1.51508,253.3,20264.0
9086046a5b47a7f6461c321e2001e71a9bd10e74,3634647159349,2021-07-02,1996-12-17,26,F,Baleia,Null,Mato Grosso,XXXXX-290,XXXXXXXXXXXXX01-9862,XXXXXXXXXX683384,XXXmos@mXXXXXXXXXXXX,Null,Null,Prod,23193.27,60,60,6,6,1.16004,538.71,32322.602
71b9b59d13aa83d987d71792d05ea437ef87bed4,0545593405806,2021-04-14,1971-10-20,51,F,Salgado Filho,Costa,Amazonas,XXXXX735,XXXXXXXXXXXXX 9850,Null,XXXXXXXevi@oXXXXXXXXXXX,Farmacêutico,c429d3bea282751abe68cc366c183ae68afdb93e,Prod,39805.12,40,40,0,0,0.66433,1136.48,45459.2
71b9b59d13aa83d987d71792d05ea437ef87bed4,5290136298104,2019-02-02,1971-10-20,51,F,Null,Costa,Null,Null,XXXXXXXXXXXXX 9850,XXXXXXXXXX970189,XXXXXXXevi@mXXXXXXXXXXXX,Null,c429d3bea282751abe68cc366c183ae68afdb93e,Prod,46144.28,40,40,10,10,2.32517,1784.5,71380.0
2c91201efbb4231cc481a836decbf2acc2d91463,4925286689663,2020-03-23,1988-03-21,34,M,Null,Null,Rondônia,XXXXX581,XXXXXXXXXXXXX52 4961,Null,Null,Atendente,19da0720466871c7dcf25b414aeab09da69ce53e,Refin,6560.48,60,60,12,12,1.1539,152.13,9127.801
2c91201efbb4231cc481a836decbf2acc2d91463,3681944979989,2021-04-16,1988-03-21,34,M,Independência,Dias,Rondônia,XXXXX581,XXXXXXXXXXXXX52 4961,XXXXXXXXXX250673,XXXXXXl84@oXXXXXXXXXXX,Atendente,19da0720466871c7dcf25b414aeab09da69ce53e,Prod,47115.38,40,40,22,22,0.97818,1428.99,57159.6
2c91201efbb4231cc481a836decbf2acc2d91463,5032076374230,2022-01-08,1988-03-21,34,M,Independência,Dias,Rondônia,XXXXX581,Null,Null,XXXXXXl84@aXXXXXXXXXXXX,Atendente,19da0720466871c7dcf25b414aeab09da69ce53e,Prod,43335.86,120,120,12,12,3.81943,1673.82,200858.39
4b448addcd346c461af41ac907dbc73bb3d80595,2390663227219,2022-04-21,1989-11-08,Null,F,Cinquentenário,Viana,Mato Grosso do Sul,Null,Null,Null,"XXXXXXXXXXXXXXXXXXXiel@bXXXXXXXXXX, @yXXXXXXXXXXXX",Oceanógrafo,69185e5801ef8601a70b86a78b204cc79a51ccd8,Prod,21399.5,40,40,4,4,2.84907,903.34,36133.6
4b448addcd346c461af41ac907dbc73bb3d80595,8891837917195,2022-12-27,1989-11-08,33,F,Cinquentenário,Viana,Mato Grosso do Sul,Null,XXXXXXXXXXXXX05-1646,Null,XXXXXXXXXXXXXXXXXXXiel@pXXXXXXXXXXXX,Oceanógrafo,69185e5801ef8601a70b86a78b204cc79a51ccd8,Prod,45677.48,60,60,9,9,4.7196,2300.38,138022.8
4b448addcd346c461af41ac907dbc73bb3d80595,6226274290242,2022-07-12,1989-11-08,33,F,Cinquentenário,Viana,Mato Grosso do Sul,XXXXX-834,Null,Null,"XXXXXXXXXXXXXXXXXXXiel@bXXXXXXXXXX, @yXXXXXXXXXXXX",Oceanógrafo,69185e5801ef8601a70b86a78b204cc79a51ccd8,Prod,31218.8,90,90,22,22,4.62415,1468.73,132185.7
851f69c6b3307723ab684f67851ce493610e05d2,6082381896131,2022-06-08,1974-01-13,49,M,Palmares,Null,Sergipe,Null,XXXXXXXXXXXXX61-0866,XXXXXXXXXX830,Null,Guarda ou policial rodoviário,Null,Prod,34190.8,40,40,6,6,2.37139,1332.7,53308.0
851f69c6b3307723ab684f67851ce493610e05d2,8303395566406,2022-09-04,1974-01-13,Null,M,Palmares,Null,Sergipe,Null,Null,XXXXXXXXXX830,XXXXXXXXXXXXXXXXXnto@tXXXXXXXXXXXX,Guarda ou policial rodoviário,d2233c0ad03100b892b0ace91d2b539f9231939c,Prod,14902.36,100,100,5,5,5.06398,760.09,76009.0
851f69c6b3307723ab684f67851ce493610e05d2,9694899302225,2021-04-07,1974-01-13,49,M,Null,Jesus,Sergipe,Null,XXXXXXXXXXXXX61-0866,Null,XXXXXXXXXXXXXXXXXnto@mXXXXXXXXXXXX,Guarda ou policial rodoviário,d2233c0ad03100b892b0ace91d2b539f9231939c,Prod,14275.54,100,100,70,70,1.28568,254.47,25447.0
851f69c6b3307723ab684f67851ce493610e05d2,7421735389353,2021-09-11,1974-01-13,49,M,Null,Jesus,Sergipe,Null,XXXXXXXXXXXXX61-0866,XXXXXXXXXX830,Null,Null,d2233c0ad03100b892b0ace91d2b539f9231939c,Prod,13319.17,90,90,22,22,1.69886,289.93,26093.7
851f69c6b3307723ab684f67851ce493610e05d2,4347375676482,2021-12-06,1974-01-13,49,M,Null,Jesus,Null,XXXXX872,Null,Null,XXXXXXXXXXXXXXXXXnto@tXXXXXXXXXXXX,Guarda ou policial rodoviário,d2233c0ad03100b892b0ace91d2b539f9231939c,Prod,11128.82,60,60,6,6,2.79583,384.69,23081.4
c44197d29e1dcfeb4625fc691f0c6133365a6bef,6470328159812,2021-03-15,1996-11-20,26,F,Novo Ouro Preto,Null,Paraná,XXXXX210,XXXXXXXXXXXXX75 6095,XXXXXXXXXX042677,XXXXXXXXXXque@mXXXXXXXXXXXX,Gastrônomo,Null,Port + Refin,6201.8,60,60,6,6,0.68904,126.55,7593.0
c44197d29e1dcfeb4625fc691f0c6133365a6bef,0586688662735,2022-08-07,1996-11-20,26,F,Novo Ouro Preto,Costela,Paraná,XXXXX210,XXXXXXXXXXXXX75 6095,XXXXXXXXXX042677,XXXXXXXXXXque@gXXXXXXXX,Gastrônomo,29dab605c4eaf128431aedfa48335e0f1fe29f17,Prod,14622.26,90,90,9,9,4.24843,636.26,57263.402
c44197d29e1dcfeb4625fc691f0c6133365a6bef,5704289710067,2021-01-29,1996-11-20,Null,F,Novo Ouro Preto,Null,Paraná,Null,Null,XXXXXXXXXX042677,XXXXXXXXXXque@mXXXXXXXXXXXX,Gastrônomo,29dab605c4eaf128431aedfa48335e0f1fe29f17,Port + Refin,25233.53,40,40,6,6,0.38529,681.91,27276.398
c44197d29e1dcfeb4625fc691f0c6133365a6bef,0196343890634,2020-11-03,1996-11-20,26,F,Novo Ouro Preto,Costela,Paraná,Null,XXXXXXXXXXXXX75 6095,XXXXXXXXXX042677,XXXXXXXXXXque@sXXXXXXXXXXXX,Gastrônomo,29dab605c4eaf128431aedfa48335e0f1fe29f17,Port + Refin,14566.25,60,60,54,54,0.72912,300.6,18036.0
c44197d29e1dcfeb4625fc691f0c6133365a6bef,5325639930258,2022-02-24,1996-11-20,26,F,Novo Ouro Preto,Costela,Paraná,XXXXX210,Null,XXXXXXXXXX042677,XXXXXXXXXXque@sXXXXXXXXXXXX,Gastrônomo,29dab605c4eaf128431aedfa48335e0f1fe29f17,Refin,5948.98,60,60,15,15,3.84932,255.49,15329.4
3da0caa2f8d2ec1a3a69d4af6155eda230e48b00,0932198111636,2022-11-20,1994-05-15,Null,F,Mala E Cuia,Correia da Prata,Acre,XXXXX912,XXXXXXXXXXXXX2221,Null,"XXXXXXXXXXtor@bXXXXXXXXXX, @yXXXXXXXXXXXX",Guincheiro,920988f7a95e197e8d0163f57b09c2fe5b38a3cb,Refin,10033.1,40,40,4,4,4.13725,517.31,20692.4
3da0caa2f8d2ec1a3a69d4af6155eda230e48b00,4804461635223,2022-11-07,1994-05-15,28,Null,Null,Correia da Prata,Acre,Null,Null,XXXXXXXXXX63,Null,Guincheiro,920988f7a95e197e8d0163f57b09c2fe5b38a3cb,Refin,3744.09,80,80,56,56,3.37982,136.07,10885.601
3da0caa2f8d2ec1a3a69d4af6155eda230e48b00,1308253759874,2022-06-17,1994-05-15,28,F,Mala E Cuia,Correia da Prata,Acre,Null,XXXXXXXXXXXXX2221,Null,XXXXXXXXXXtor@oXXXXXXXXXXX,Guincheiro,920988f7a95e197e8d0163f57b09c2fe5b38a3cb,Prod,37708.62,90,90,81,81,3.50042,1382.46,124421.4
3da0caa2f8d2ec1a3a69d4af6155eda230e48b00,3203838632208,2022-03-23,1994-05-15,28,F,Mala E Cuia,Correia da Prata,Null,XXXXX912,XXXXXXXXXXXXX2221,Null,Null,Guincheiro,920988f7a95e197e8d0163f57b09c2fe5b38a3cb,Port + Refin,8004.53,40,40,6,6,2.82919,336.8,13472.0
3da0caa2f8d2ec1a3a69d4af6155eda230e48b00,1787891107078,2022-07-13,1994-05-15,28,F,Null,Correia da Prata,Acre,XXXXX912,XXXXXXXXXXXXX2221,Null,XXXXXXXXXXtor@oXXXXXXXXXXX,Null,920988f7a95e197e8d0163f57b09c2fe5b38a3cb,Prod,42153.14,40,40,28,28,2.9379,1805.38,72215.2
2f6b12e4b47f079d13552d64e838de220d9b5dc0,0837180497074,2020-07-13,1987-02-06,36,F,Unidas,da Cruz do Campo,Null,Null,Null,XXXXXXXXXX19169,XXXXXXXXXcha@tXXXXXXXXXXXX,Cobrador de pedágio,5856ed10ba2b452cfc60490905cfe14ed28b81ca,Prod,42397.54,100,100,70,70,0.61651,569.28,56928.004
2f6b12e4b47f079d13552d64e838de220d9b5dc0,8380882892347,2022-10-11,1987-02-06,36,F,Null,Null,Minas Gerais,XXXXX682,XXXXXXXXXXXXX-2718,XXXXXXXXXX19169,XXXXXXXXXcha@gXXXXXXXX,Cobrador de pedágio,5856ed10ba2b452cfc60490905cfe14ed28b81ca,Prod,34411.8,120,120,84,84,5.01513,1730.67,207680.4
90f5cf5b9fec9ac05fb9b6a6e554d43786a3bb38,4434742749907,2021-04-05,1970-01-03,Null,M,Santa Tereza,Moura da Mata,Bahia,Null,XXXXXXXXXXXXX48 2634,Null,XXXXXXXXyan@tXXXXXXXXXXXX,Matemático,d1b3dbbe074341a0905b32ea8a5b34f1b7aadc4e,Prod,16125.51,60,60,15,15,1.10823,369.38,22162.8
90f5cf5b9fec9ac05fb9b6a6e554d43786a3bb38,5450103468453,2020-07-19,1970-01-03,Null,M,Santa Tereza,Moura da Mata,Bahia,XXXXX-134,Null,XXXXXXXXXX024,Null,Matemático,d1b3dbbe074341a0905b32ea8a5b34f1b7aadc4e,Prod,25869.43,40,40,4,4,0.80428,758.91,30356.398
90f5cf5b9fec9ac05fb9b6a6e554d43786a3bb38,9052410314520,2021-05-01,1970-01-03,53,M,Santa Tereza,Moura da Mata,Bahia,XXXXX-134,Null,XXXXXXXXXX024,"XXXXXXXXyan@bXXXXXXXXXX, @yXXXXXXXXXXXX",Null,Null,Refin,3873.52,80,80,16,16,1.08919,72.79,5823.2
90f5cf5b9fec9ac05fb9b6a6e554d43786a3bb38,6880321880857,2020-12-12,1970-01-03,Null,M,Santa Tereza,Null,Bahia,XXXXX-134,XXXXXXXXXXXXX48 2634,XXXXXXXXXX024,Null,Null,Null,Prod,18530.06,40,40,8,8,0.73938,536.83,21473.201
90f5cf5b9fec9ac05fb9b6a6e554d43786a3bb38,4411243963322,2021-03-02,1970-01-03,53,Null,Santa Tereza,Moura da Mata,Null,XXXXX-134,XXXXXXXXXXXXX48 2634,XXXXXXXXXX024,XXXXXXXXyan@pXXXXXXXXXXXX,Matemático,d1b3dbbe074341a0905b32ea8a5b34f1b7aadc4e,Refin,4591.84,60,60,42,42,0.58034,90.85,5451.0
a4e7a5e889351acb24f578fe433cc2c2527e5e92,9119106313554,2021-08-18,1983-09-12,39,F,Universo,Lima da Mata,Rondônia,XXXXX-053,XXXXXXXXXXXXX66 0239,XXXXXXXXXX092584742,XXXnes@mXXXXXXXXXXXX,Maquinista,Null,Prod,29358.1,120,120,18,18,2.07975,666.99,80038.8
a4e7a5e889351acb24f578fe433cc2c2527e5e92,1037503783160,2019-01-28,1983-09-12,39,F,Universo,Lima da Mata,Rondônia,Null,Null,Null,"XXXnes@bXXXXXXXXXX, @yXXXXXXXXXXXX",Maquinista,Null,Prod,37626.75,40,40,6,6,2.23437,1432.63,57305.2
24936e87bd64823ae2a4740796531b5df996f3d1,4384919074236,2021-08-14,1970-11-19,52,F,Vila Santo Antônio,Freitas,Paraíba,XXXXX-203,XXXXXXXXXXXXX-3995,Null,XXXXira@pXXXXXXXXXXXX,Baixista,ab6d9285d4c1dd15c2b6b96dda20c40901ab19ad,Refin,15107.0,60,60,9,9,1.6514,398.7,23922.0
24936e87bd64823ae2a4740796531b5df996f3d1,7483991776940,2021-12-15,1970-11-19,52,F,Null,Freitas,Paraíba,Null,XXXXXXXXXXXXX-3995,Null,XXXXira@mXXXXXXXXXXXX,Baixista,Null,Prod,43174.87,80,80,72,72,3.2292,1513.25,121060.0
24936e87bd64823ae2a4740796531b5df996f3d1,6279267649961,2022-03-10,1970-11-19,52,F,Vila Santo Antônio,Freitas,Paraíba,XXXXX-203,XXXXXXXXXXXXX-3995,XXXXXXXXXX719626,XXXXira@sXXXXXXXXXXXX,Baixista,ab6d9285d4c1dd15c2b6b96dda20c40901ab19ad,Prod,39890.76,40,40,8,8,3.18747,1778.46,71138.4
24936e87bd64823ae2a4740796531b5df996f3d1,4774220086873,2022-01-31,1970-11-19,52,F,Vila Santo Antônio,Freitas,Null,XXXXX-203,XXXXXXXXXXXXX-3995,XXXXXXXXXX719626,Null,Baixista,ab6d9285d4c1dd15c2b6b96dda20c40901ab19ad,Refin,15358.92,60,60,6,6,3.66878,636.79,38207.4
907bf94f13e3db418b3ea5ec82d73113e5f64bcf,8280580338423,2021-03-02,1999-03-27,Null,F,Grota,da Cunha de Silva,Alagoas,XXXXX-738,XXXXXXXXXXXXX3 9806,XXXXXXXXXX035154,XXXXXXXXXXoso@mXXXXXXXXXXXX,Engenheiro de produto ou produção,4fadabd03ba59637c120f080f588f736f8483d1f,Prod,16568.32,90,90,49,49,0.60145,238.93,21503.7
907bf94f13e3db418b3ea5ec82d73113e5f64bcf,0686538712709,2022-05-26,1999-03-27,23,F,Null,da Cunha de Silva,Alagoas,XXXXX-738,XXXXXXXXXXXXX3 9806,Null,XXXXXXXXXXoso@oXXXXXXXXXXX,Engenheiro de produto ou produção,4fadabd03ba59637c120f080f588f736f8483d1f,Refin,18080.46,100,100,55,55,5.51204,1001.28,100128.0
